date,open,high,low,close,volume
9/21/12,"9,040","9,100","9,030","9,060","29,682"
9/24/12,"9,010","9,030","8,960","8,990","30,523"
9/25/12,"8,980","9,050","8,960","9,010","36,474"
9/26/12,"8,930","8,970","8,890","8,920","32,644"
9/27/12,"8,870","8,970","8,850","8,960","34,745"
9/28/12,"8,990","9,000","8,840","8,870","44,264"
10/1/12,"8,820","8,840","8,760","8,780","36,159"
10/2/12,"8,820","8,850","8,770","8,780","29,488"
10/3/12,"8,780","8,820","8,730","8,750","31,055"
10/4/12,"8,790","8,880","8,740","8,840","43,891"
10/5/12,"8,850","8,890","8,800","8,870","37,539"
10/9/12,"8,820","8,850","8,760","8,770","30,990"
10/10/12,"8,660","8,660","8,570","8,590","39,427"
10/11/12,"8,520","8,610","8,510","8,550","48,238"
10/12/12,"8,540","8,590","8,520","8,560","39,322"
10/15/12,"8,540","8,610","8,490","8,590","40,644"
10/16/12,"8,650","8,710","8,640","8,710","33,396"
10/17/12,"8,770","8,850","8,760","8,810","40,454"
10/18/12,"8,880","9,000","8,870","8,980","54,560"
10/19/12,"8,960","9,030","8,940","8,990","39,121"
10/22/12,"8,870","9,040","8,870","9,020","38,368"
10/23/12,"9,070","9,090","8,970","9,000","41,370"
10/24/12,"8,910","9,060","8,900","8,970","43,414"
10/25/12,"8,960","9,070","8,950","9,070","28,898"
10/26/12,"9,060","9,090","8,930","8,930","40,432"
10/29/12,"8,960","9,000","8,910","8,920","26,805"
10/30/12,"8,950","9,010","8,810","8,850","56,402"
10/31/12,"8,930","8,990","8,900","8,920","37,186"
11/1/12,"8,930","8,990","8,870","8,950","31,293"
11/2/12,"9,060","9,080","9,030","9,060","25,213"
11/5/12,"9,000","9,050","8,980","9,020","24,309"
11/6/12,"8,990","9,000","8,960","8,980","13,221"
11/7/12,"9,040","9,050","8,900","8,960","53,655"
11/8/12,"8,860","8,900","8,800","8,840","37,093"
11/9/12,"8,750","8,780","8,730","8,760","27,388"
11/12/12,"8,720","8,730","8,670","8,690","22,521"
11/13/12,"8,720","8,730","8,620","8,670","31,867"
11/14/12,"8,670","8,690","8,650","8,670","16,931"
11/15/12,"8,700","8,830","8,680","8,820","45,960"
11/16/12,"8,900","9,040","8,890","9,010","59,220"
11/19/12,"9,150","9,190","9,130","9,130","52,898"
11/20/12,"9,190","9,200","9,120","9,120","37,453"
11/21/12,"9,210","9,260","9,160","9,220","52,757"
11/22/12,"9,350","9,370","9,300","9,360","35,294"
11/26/12,"9,470","9,500","9,390","9,400","40,670"
11/27/12,"9,380","9,460","9,370","9,430","43,683"
11/28/12,"9,380","9,410","9,300","9,300","41,160"
11/29/12,"9,370","9,420","9,350","9,410","35,933"
11/30/12,"9,450","9,500","9,380","9,450","55,550"
12/3/12,"9,490","9,530","9,450","9,460","33,283"
12/4/12,"9,440","9,460","9,400","9,430","36,508"
12/5/12,"9,390","9,530","9,380","9,480","51,413"
12/6/12,"9,530","9,570","9,500","9,540","43,528"
12/7/12,"9,540","9,580","9,520","9,560","29,138"
12/10/12,"9,570","9,590","9,520","9,540","53,528"
12/11/12,"9,510","9,540","9,490","9,520","66,011"
12/12/12,"9,600","9,610","9,560","9,580","68,439"
12/13/12,"9,690","9,780","9,670","9,760","47,746"
12/14/12,"9,700","9,780","9,670","9,760","51,367"
12/17/12,"9,920","9,930","9,810","9,820","54,298"
12/18/12,"9,840","9,970","9,830","9,940","43,927"
12/19/12,"10,040","10,180","10,010","10,180","56,892"
12/20/12,"10,090","10,150","10,010","10,030","82,266"
12/21/12,"10,150","10,180","9,910","9,960","100,477"
12/25/12,"10,110","10,130","10,020","10,070","34,865"
12/26/12,"10,130","10,250","10,110","10,240","53,677"
12/27/12,"10,320","10,400","10,300","10,370","52,511"
12/28/12,"10,430","10,450","10,380","10,430","51,871"
1/4/13,"10,750","10,760","10,650","10,680","61,060"
1/7/13,"10,740","10,750","10,580","10,620","76,124"
1/8/13,"10,540","10,600","10,460","10,480","67,343"
1/9/13,"10,400","10,630","10,390","10,570","69,819"
1/10/13,"10,640","10,690","10,620","10,660","43,698"
1/11/13,"10,810","10,840","10,740","10,830","74,882"
1/15/13,"10,920","10,960","10,850","10,890","64,236"
1/16/13,"10,810","10,820","10,580","10,580","91,269"
1/17/13,"10,660","10,700","10,420","10,630","81,831"
1/18/13,"10,850","10,930","10,800","10,920","72,803"
1/21/13,"10,950","10,950","10,710","10,710","69,577"
1/22/13,"10,770","10,860","10,600","10,700","95,865"
1/23/13,"10,560","10,660","10,460","10,470","65,841"
1/24/13,"10,450","10,640","10,430","10,630","62,075"
1/25/13,"10,840","10,940","10,800","10,930","55,008"
1/28/13,"11,000","11,010","10,800","10,810","72,410"
1/29/13,"10,730","10,940","10,730","10,890","55,397"
1/30/13,"10,920","11,120","10,900","11,100","57,046"
1/31/13,"11,050","11,150","11,000","11,110","69,158"
2/1/13,"11,180","11,250","11,130","11,170","61,598"
2/4/13,"11,240","11,290","11,190","11,270","47,492"
2/5/13,"11,100","11,170","11,040","11,080","72,625"
2/6/13,"11,290","11,510","11,280","11,430","92,224"
2/7/13,"11,360","11,450","11,280","11,390","71,649"
2/8/13,"11,240","11,300","11,120","11,170","84,332"
2/12/13,"11,420","11,460","11,360","11,370","65,516"
2/13/13,"11,330","11,370","11,190","11,260","55,702"
2/14/13,"11,270","11,360","11,240","11,330","59,062"
2/15/13,"11,240","11,270","11,060","11,170","91,585"
2/18/13,"11,330","11,460","11,320","11,410","56,844"
2/19/13,"11,350","11,420","11,340","11,370","34,731"
2/20/13,"11,480","11,510","11,430","11,440","46,953"
2/21/13,"11,410","11,440","11,290","11,320","58,101"
2/22/13,"11,230","11,410","11,170","11,410","71,682"
2/25/13,"11,610","11,670","11,550","11,650","58,338"
2/26/13,"11,350","11,530","11,340","11,410","98,846"
2/27/13,"11,420","11,430","11,240","11,260","63,173"
2/28/13,"11,420","11,580","11,410","11,500","72,676"
3/1/13,"11,480","11,650","11,470","11,570","58,216"
3/4/13,"11,700","11,770","11,630","11,650","59,935"
3/5/13,"11,740","11,780","11,660","11,690","83,361"
3/6/13,"11,830","11,940","11,800","11,930","90,598"
3/8/13,"12,030","12,070","11,950","11,970","53,775"
3/11/13,"12,270","12,350","12,230","12,290","63,273"
3/12/13,"12,370","12,400","12,250","12,260","61,720"
3/13/13,"12,190","12,280","12,160","12,200","60,265"
3/14/13,"12,270","12,330","12,180","12,330","49,908"
3/15/13,"12,370","12,500","12,360","12,490","54,465"
3/18/13,"12,250","12,310","12,140","12,170","75,675"
3/19/13,"12,370","12,430","12,340","12,420","59,877"
3/21/13,"12,520","12,580","12,520","12,570","48,711"
3/22/13,"12,430","12,460","12,270","12,320","73,587"
3/25/13,"12,450","12,540","12,410","12,510","51,286"
3/26/13,"12,390","12,480","12,360","12,370","55,499"
3/27/13,"12,500","12,530","12,450","12,520","42,624"
3/28/13,"12,460","12,480","12,280","12,400","72,106"
3/29/13,"12,410","12,440","12,330","12,420","50,602"
4/1/13,"12,390","12,400","12,150","12,180","79,546"
4/2/13,"12,050","12,080","11,810","12,030","120,991"
4/3/13,"12,210","12,370","12,140","12,360","76,927"
4/4/13,"12,180","12,720","12,070","12,720","166,882"
4/5/13,"13,160","13,240","12,790","12,810","162,406"
4/8/13,"13,250","13,250","13,090","13,210","103,406"
4/9/13,"13,320","13,350","13,150","13,190","92,515"
4/10/13,"13,180","13,330","13,180","13,290","65,629"
4/11/13,"13,440","13,540","13,380","13,490","82,841"
4/12/13,"13,450","13,540","13,400","13,500","71,465"
4/15/13,"13,340","13,410","13,260","13,340","83,550"
4/16/13,"12,960","13,330","12,930","13,310","118,048"
4/17/13,"13,330","13,410","13,320","13,400","54,764"
4/18/13,"13,270","13,390","13,200","13,270","72,244"
4/19/13,"13,290","13,370","13,200","13,370","59,860"
4/22/13,"13,590","13,630","13,540","13,560","56,745"
4/23/13,"13,550","13,590","13,500","13,540","48,651"
4/24/13,"13,710","13,850","13,700","13,830","63,218"
4/25/13,"13,870","13,990","13,830","13,920","65,216"
4/26/13,"13,980","14,000","13,840","13,950","94,843"
4/30/13,"13,830","13,900","13,780","13,880","41,365"
5/1/13,"13,840","13,850","13,790","13,800","33,252"
5/2/13,"13,750","13,790","13,640","13,710","49,343"
5/7/13,"14,110","14,220","14,060","14,160","76,600"
5/8/13,"14,210","14,440","14,200","14,260","90,871"
5/9/13,"14,370","14,430","14,200","14,230","72,160"
5/10/13,"14,560","14,660","14,510","14,660","99,064"
5/13/13,"14,780","14,860","14,730","14,820","74,025"
5/14/13,"14,830","14,850","14,760","14,800","58,223"
5/15/13,"15,010","15,120","15,010","15,090","93,241"
5/16/13,"15,180","15,190","14,880","15,070","120,707"
5/17/13,"14,960","15,190","14,900","15,190","74,308"
5/20/13,"15,300","15,400","15,260","15,390","63,986"
5/21/13,"15,290","15,400","15,270","15,400","55,421"
5/22/13,"15,470","15,720","15,460","15,670","93,857"
5/23/13,"15,750","15,960","14,480","14,590","325,369"
5/24/13,"14,830","15,020","13,970","14,610","246,348"
5/27/13,"14,160","14,310","14,020","14,030","137,440"
5/28/13,"13,950","14,420","13,930","14,360","115,809"
5/29/13,"14,510","14,550","14,200","14,200","94,887"
5/30/13,"14,000","14,090","13,530","13,610","133,295"
5/31/13,"13,890","13,930","13,680","13,700","87,932"
6/3/13,"13,540","13,540","13,240","13,240","86,521"
6/4/13,"13,210","13,650","13,060","13,650","105,316"
6/5/13,"13,560","13,740","12,940","12,940","143,451"
6/6/13,"12,910","13,240","12,820","12,820","127,165"
6/7/13,"12,710","13,110","12,530","12,680","158,945"
6/10/13,"13,350","13,620","13,200","13,620","92,848"
6/11/13,"13,520","13,590","13,150","13,380","146,846"
6/12/13,"13,080","13,340","12,990","13,280","101,926"
6/13/13,"12,950","12,970","12,400","12,450","89,250"
6/14/13,"12,860","12,910","12,610","12,770","93,888"
6/17/13,"12,550","13,070","12,540","13,060","56,809"
6/18/13,"13,000","13,150","12,910","13,000","52,962"
6/19/13,"13,270","13,300","13,060","13,260","53,242"
6/20/13,"13,080","13,190","12,950","13,030","73,038"
6/21/13,"12,710","13,370","12,680","13,370","81,688"
6/24/13,"13,450","13,480","13,010","13,010","60,022"
6/25/13,"13,070","13,240","12,750","12,940","82,156"
6/26/13,"13,210","13,210","12,780","12,780","64,832"
6/27/13,"12,950","13,270","12,870","13,270","59,414"
6/28/13,"13,380","13,740","13,340","13,640","66,149"
7/1/13,"13,760","13,880","13,560","13,870","62,012"
7/2/13,"13,960","14,140","13,900","14,130","55,638"
7/3/13,"14,170","14,180","13,970","14,020","52,919"
7/4/13,"13,980","14,100","13,950","13,990","36,206"
7/5/13,"14,170","14,350","14,150","14,340","51,541"
7/8/13,"14,480","14,510","14,060","14,100","66,196"
7/9/13,"14,290","14,500","14,180","14,460","58,821"
7/10/13,"14,450","14,570","14,270","14,430","70,397"
7/11/13,"14,270","14,510","14,260","14,470","69,489"
7/12/13,"14,460","14,590","14,410","14,470","46,163"
7/16/13,"14,610","14,660","14,560","14,600","39,347"
7/17/13,"14,500","14,620","14,450","14,600","42,550"
7/18/13,"14,660","14,840","14,650","14,800","45,359"
7/19/13,"14,920","14,970","14,410","14,650","113,223"
7/22/13,"14,770","14,790","14,520","14,690","62,197"
7/23/13,"14,580","14,830","14,540","14,780","53,685"
7/24/13,"14,720","14,770","14,620","14,730","42,941"
7/25/13,"14,730","14,760","14,520","14,520","49,596"
7/26/13,"14,340","14,380","14,100","14,130","82,522"
7/29/13,"13,870","13,960","13,600","13,600","70,856"
7/30/13,"13,640","13,920","13,610","13,890","62,116"
7/31/13,"13,720","13,840","13,600","13,600","57,914"
8/1/13,"13,650","14,060","13,640","14,050","67,522"
8/2/13,"14,190","14,490","14,150","14,480","74,493"
8/5/13,"14,310","14,380","14,210","14,230","44,670"
8/6/13,"14,210","14,420","14,020","14,400","74,148"
8/7/13,"14,090","14,150","13,820","13,860","81,996"
8/8/13,"13,780","14,040","13,540","13,620","99,476"
8/9/13,"13,670","13,760","13,510","13,670","58,654"
8/12/13,"13,500","13,660","13,410","13,510","46,260"
8/13/13,"13,720","13,880","13,680","13,850","55,771"
8/14/13,"13,930","14,060","13,730","14,010","47,454"
8/15/13,"13,830","13,980","13,700","13,790","54,924"
8/16/13,"13,520","13,740","13,520","13,670","43,330"
8/19/13,"13,650","13,770","13,570","13,770","29,325"
8/20/13,"13,640","13,740","13,360","13,410","63,644"
8/21/13,"13,420","13,500","13,240","13,400","57,986"
8/22/13,"13,300","13,450","13,220","13,350","51,760"
8/23/13,"13,630","13,770","13,580","13,700","48,678"
8/26/13,"13,720","13,740","13,580","13,650","28,797"
8/27/13,"13,530","13,680","13,500","13,540","33,189"
8/28/13,"13,200","13,400","13,190","13,360","49,444"
8/29/13,"13,390","13,480","13,360","13,460","36,883"
8/30/13,"13,580","13,630","13,330","13,350","51,258"
9/2/13,"13,440","13,620","13,410","13,570","45,251"
9/3/13,"13,750","14,000","13,750","13,990","62,136"
9/4/13,"13,870","14,100","13,840","14,100","45,637"
9/5/13,"14,150","14,170","13,980","14,000","59,571"
9/6/13,"14,070","14,090","13,830","13,850","75,218"
9/9/13,"14,320","14,350","14,110","14,220","75,197"
9/10/13,"14,330","14,460","14,290","14,400","93,744"
9/11/13,"14,510","14,570","14,410","14,440","101,225"
9/12/13,"14,400","14,460","14,320","14,330","36,231"
9/13/13,"14,280","14,380","14,160","14,320","57,152"
9/17/13,"14,400","14,430","14,250","14,280","35,600"
9/18/13,"14,350","14,580","14,340","14,430","71,714"
9/19/13,"14,630","14,710","14,520","14,680","64,730"
9/20/13,"14,740","14,770","14,640","14,680","47,623"
9/24/13,"14,580","14,720","14,540","14,680","38,914"
9/25/13,"14,680","14,710","14,560","14,560","47,635"
9/26/13,"14,530","14,850","14,420","14,830","78,738"
9/27/13,"14,800","14,840","14,710","14,740","44,589"
9/30/13,"14,500","14,640","14,430","14,490","56,739"
10/1/13,"14,530","14,670","14,480","14,510","57,722"
10/2/13,"14,500","14,590","14,110","14,190","97,811"
10/3/13,"14,140","14,230","14,080","14,140","47,363"
10/4/13,"14,050","14,160","13,940","14,040","56,984"
10/7/13,"14,060","14,090","13,820","13,860","51,564"
10/8/13,"13,800","13,940","13,750","13,930","53,281"
10/9/13,"13,780","14,070","13,760","14,070","46,218"
10/10/13,"14,110","14,210","14,080","14,200","45,795"
10/11/13,"14,310","14,470","14,300","14,410","61,832"
10/15/13,"14,520","14,530","14,430","14,460","26,486"
10/16/13,"14,460","14,520","14,420","14,470","32,508"
10/17/13,"14,650","14,690","14,500","14,590","52,629"
10/18/13,"14,600","14,630","14,510","14,590","30,624"
10/21/13,"14,630","14,750","14,630","14,710","38,356"
10/22/13,"14,700","14,770","14,650","14,710","34,046"
10/23/13,"14,780","14,800","14,410","14,430","74,732"
10/24/13,"14,350","14,510","14,280","14,480","72,021"
10/25/13,"14,450","14,450","14,090","14,120","80,561"
10/28/13,"14,270","14,410","14,200","14,370","53,566"
10/29/13,"14,290","14,410","14,220","14,340","43,805"
10/30/13,"14,480","14,540","14,430","14,540","40,289"
10/31/13,"14,470","14,530","14,320","14,350","39,298"
11/1/13,"14,420","14,420","14,130","14,190","60,064"
11/5/13,"14,310","14,330","14,140","14,200","42,450"
11/6/13,"14,150","14,420","14,130","14,350","52,656"
11/7/13,"14,360","14,390","14,220","14,250","48,046"
11/8/13,"14,040","14,180","14,030","14,090","51,597"
11/11/13,"14,310","14,320","14,210","14,280","39,096"
11/12/13,"14,310","14,600","14,290","14,550","63,762"
11/13/13,"14,530","14,610","14,490","14,600","42,530"
11/14/13,"14,670","14,990","14,670","14,820","103,497"
11/15/13,"15,060","15,230","15,010","15,170","76,698"
11/18/13,"15,270","15,290","15,110","15,180","64,237"
11/19/13,"15,110","15,180","15,020","15,150","49,571"
11/20/13,"15,180","15,230","15,070","15,100","47,283"
11/21/13,"15,200","15,440","15,180","15,420","74,299"
11/22/13,"15,550","15,600","15,310","15,430","77,790"
11/25/13,"15,530","15,640","15,470","15,610","58,735"
11/26/13,"15,510","15,590","15,460","15,520","36,314"
11/27/13,"15,420","15,530","15,420","15,480","34,275"
11/28/13,"15,640","15,740","15,620","15,700","46,145"
11/29/13,"15,670","15,750","15,510","15,740","54,312"
12/2/13,"15,680","15,720","15,580","15,690","43,303"
12/3/13,"15,760","15,810","15,660","15,730","43,421"
12/4/13,"15,500","15,580","15,320","15,470","92,911"
12/5/13,"15,360","15,440","15,120","15,160","81,275"
12/6/13,"15,100","15,340","15,100","15,310","73,988"
12/9/13,"15,600","15,670","15,550","15,650","71,238"
12/10/13,"15,630","15,640","15,560","15,590","104,440"
12/11/13,"15,510","15,570","15,380","15,520","82,656"
12/12/13,"15,350","15,380","15,230","15,370","61,013"
12/13/13,"15,470","15,560","15,250","15,480","85,720"
12/16/13,"15,410","15,420","15,150","15,220","58,477"
12/17/13,"15,300","15,340","15,260","15,290","28,563"
12/18/13,"15,270","15,610","15,260","15,590","54,147"
12/19/13,"15,870","15,910","15,760","15,760","72,950"
12/20/13,"15,780","15,890","15,750","15,870","39,220"
12/24/13,"15,990","16,050","15,850","15,900","47,152"
12/25/13,"15,860","16,110","15,860","16,110","34,818"
12/26/13,"16,090","16,240","16,090","16,240","36,047"
12/27/13,"16,220","16,240","16,060","16,200","49,486"
12/30/13,"16,280","16,340","16,180","16,320","44,603"
1/6/14,"16,110","16,150","15,850","15,900","77,775"
1/7/14,"15,820","15,940","15,770","15,780","58,139"
1/8/14,"15,950","16,140","15,900","16,110","52,040"
1/9/14,"15,980","16,000","15,830","15,910","55,502"
1/10/14,"15,830","15,930","15,750","15,920","58,520"
1/14/14,"15,540","15,590","15,370","15,420","85,745"
1/15/14,"15,670","15,800","15,630","15,780","60,941"
1/16/14,"15,840","15,950","15,700","15,720","46,838"
1/17/14,"15,680","15,790","15,620","15,750","36,109"
1/20/14,"15,710","15,720","15,560","15,670","35,453"
1/21/14,"15,710","15,910","15,700","15,790","44,277"
1/22/14,"15,730","15,880","15,620","15,830","66,019"
1/23/14,"15,910","15,970","15,660","15,700","72,338"
1/24/14,"15,450","15,490","15,270","15,440","87,528"
1/27/14,"14,950","15,080","14,920","14,940","86,495"
1/28/14,"15,010","15,090","14,950","15,000","51,112"
1/29/14,"15,190","15,380","15,180","15,380","59,759"
1/30/14,"15,030","15,040","14,840","14,990","87,050"
1/31/14,"15,140","15,160","14,750","14,850","74,285"
2/3/14,"14,780","14,850","14,560","14,560","74,299"
2/4/14,"14,210","14,300","13,920","13,920","130,680"
2/5/14,"14,280","14,280","13,980","14,180","91,713"
2/6/14,"14,230","14,310","14,120","14,150","61,219"
2/7/14,"14,390","14,500","14,350","14,500","60,116"
2/10/14,"14,680","14,730","14,560","14,730","62,728"
2/12/14,"14,830","14,880","14,760","14,770","62,290"
2/13/14,"14,780","14,780","14,470","14,500","57,125"
2/14/14,"14,520","14,680","14,220","14,330","92,043"
2/17/14,"14,330","14,430","14,180","14,410","52,681"
2/18/14,"14,500","14,900","14,430","14,840","93,991"
2/19/14,"14,720","14,800","14,660","14,770","42,294"
2/20/14,"14,690","14,730","14,410","14,420","64,552"
2/21/14,"14,610","14,890","14,600","14,830","62,466"
2/24/14,"14,780","14,980","14,640","14,840","69,551"
2/25/14,"14,980","15,090","14,940","15,000","49,676"
2/26/14,"14,890","15,090","14,890","15,000","43,023"
2/27/14,"14,930","15,020","14,840","14,960","43,825"
2/28/14,"14,910","14,950","14,730","14,860","55,424"
3/3/14,"14,650","14,680","14,430","14,630","68,365"
3/4/14,"14,540","14,890","14,530","14,840","50,994"
3/5/14,"14,930","15,000","14,870","14,880","45,047"
3/6/14,"14,940","15,220","14,870","15,120","62,415"
3/7/14,"15,270","15,320","15,140","15,290","51,041"
3/10/14,"15,190","15,280","15,090","15,160","67,226"
3/11/14,"15,180","15,270","15,120","15,210","72,485"
3/12/14,"14,990","15,010","14,810","14,830","99,686"
3/13/14,"14,840","14,940","14,750","14,750","36,594"
